Month,Karachi Area,Crm Cd Desc,Crime Count,Suspect_Age,Suspect_Gender,Occupation,Education_Level,Crime_Motive,Reference_Source
2022-12,Saddar,BRANDISH WEAPON,13,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,"BUNCO, GRAND THEFT",8,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,"BUNCO, PETTY THEFT",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,BURGLARY,32,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,BURGLARY FROM VEHICLE,52,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,"BURGLARY, ATTEMPTED",3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,CRIMINAL HOMICIDE,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,CRIMINAL THREATS - NO WEAPON DISPLAYED,23,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,DISTURBING THE PEACE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,DOCUMENT FORGERY / STOLEN FELONY,1,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2022-12,Saddar,INTIMATE PARTNER - AGGRAVATED ASSAULT,14,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,INTIMATE PARTNER - SIMPLE ASSAULT,46,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,KIDNAPPING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,KIDNAPPING - GRAND ATTEMPT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,OTHER ASSAULT,6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,OTHER MISCELLANEOUS CRIME,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,PICKPOCKET,3,15-25,Male,Street Vendor,Primary,Survival,"Dawn News Investigation, 2022"
2022-12,Saddar,ROBBERY,28,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2022-12,Saddar,SHOPLIFTING - PETTY THEFT ($950 & UNDER),4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,SHOTS FIRED AT INHABITED DWELLING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),49,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,THEFT OF IDENTITY,77,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2022-12,Saddar,THEFT PLAIN - PETTY ($950 & UNDER),37,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,"THEFT, PERSON",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",19,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,TRESPASSING,6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",28,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,VANDALISM - MISDEAMEANOR ($399 OR UNDER),11,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,VEHICLE - ATTEMPT STOLEN,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,VIOLATION OF COURT ORDER,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2022-12,Saddar,VIOLATION OF RESTRAINING ORDER,18,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",42,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,ATTEMPTED ROBBERY,4,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-01,Clifton,BATTERY - SIMPLE ASSAULT,67,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,BATTERY POLICE (SIMPLE),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,BIKE - STOLEN,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,BRANDISH WEAPON,16,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,"BUNCO, GRAND THEFT",4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,"BUNCO, PETTY THEFT",4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,BURGLARY,35,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,BURGLARY FROM VEHICLE,70,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,"BURGLARY, ATTEMPTED",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,CONTEMPT OF COURT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,CRIMINAL HOMICIDE,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,CRIMINAL THREATS - NO WEAPON DISPLAYED,17,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,CRUELTY TO ANIMALS,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,DOCUMENT FORGERY / STOLEN FELONY,1,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2023-01,Clifton,EXTORTION,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,INDECENT EXPOSURE,2,20-40,Male,Varied,Matric,Psychological,"Police Behavioral Unit Report, Karachi 2022"
2023-01,Clifton,INTIMATE PARTNER - AGGRAVATED ASSAULT,6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,INTIMATE PARTNER - SIMPLE ASSAULT,49,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,KIDNAPPING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,KIDNAPPING - GRAND ATTEMPT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,OTHER MISCELLANEOUS CRIME,4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,PICKPOCKET,18,15-25,Male,Street Vendor,Primary,Survival,"Dawn News Investigation, 2022"
2023-01,Clifton,ROBBERY,17,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-01,Clifton,SHOPLIFTING - PETTY THEFT ($950 & UNDER),10,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,SHOTS FIRED AT INHABITED DWELLING,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,STALKING,6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),51,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),10,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,THEFT OF IDENTITY,48,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2023-01,Clifton,THEFT PLAIN - PETTY ($950 & UNDER),61,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,"THEFT, PERSON",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",36,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,THROWING OBJECT AT MOVING VEHICLE,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,TRESPASSING,9,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",44,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,VANDALISM - MISDEAMEANOR ($399 OR UNDER),13,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,VEHICLE - ATTEMPT STOLEN,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,VIOLATION OF COURT ORDER,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,VIOLATION OF RESTRAINING ORDER,10,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Clifton,VIOLATION OF TEMPORARY RESTRAINING ORDER,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",22,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,ATTEMPTED ROBBERY,6,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-01,Defence,BATTERY - SIMPLE ASSAULT,49,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,BATTERY POLICE (SIMPLE),4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,BIKE - STOLEN,16,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,BOMB SCARE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,BRANDISH WEAPON,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,"BUNCO, GRAND THEFT",11,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,"BUNCO, PETTY THEFT",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,BURGLARY,58,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,BURGLARY FROM VEHICLE,58,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,"BURGLARY FROM VEHICLE, ATTEMPTED",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,"BURGLARY, ATTEMPTED",4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,CRIMINAL THREATS - NO WEAPON DISPLAYED,17,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,DISTURBING THE PEACE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,DOCUMENT FORGERY / STOLEN FELONY,9,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2023-01,Defence,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,EXTORTION,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,INTIMATE PARTNER - AGGRAVATED ASSAULT,7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,INTIMATE PARTNER - SIMPLE ASSAULT,26,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,ORAL COPULATION,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,OTHER ASSAULT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,OTHER MISCELLANEOUS CRIME,7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,PICKPOCKET,6,15-25,Male,Street Vendor,Primary,Survival,"Dawn News Investigation, 2022"
2023-01,Defence,RESISTING ARREST,6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,ROBBERY,15,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-01,Defence,SHOPLIFTING - PETTY THEFT ($950 & UNDER),2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,STALKING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,THEFT FROM MOTOR VEHICLE - ATTEMPT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),127,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),27,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,THEFT FROM PERSON - ATTEMPT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,THEFT OF IDENTITY,73,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2023-01,Defence,THEFT PLAIN - PETTY ($950 & UNDER),88,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",75,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,TILL TAP - GRAND THEFT ($950.01 & OVER),1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,TRESPASSING,9,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,UNAUTHORIZED COMPUTER ACCESS,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",39,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,VANDALISM - MISDEAMEANOR ($399 OR UNDER),12,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,VEHICLE - ATTEMPT STOLEN,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,VIOLATION OF COURT ORDER,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Defence,VIOLATION OF RESTRAINING ORDER,8,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,ATTEMPTED ROBBERY,2,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-01,Gulistan-e-Johar,BATTERY - SIMPLE ASSAULT,77,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,BIKE - STOLEN,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,BRANDISH WEAPON,11,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,"BUNCO, GRAND THEFT",5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,"BUNCO, PETTY THEFT",2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,BURGLARY,40,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,BURGLARY FROM VEHICLE,53,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,"BURGLARY FROM VEHICLE, ATTEMPTED",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,"BURGLARY, ATTEMPTED",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,CRIMINAL HOMICIDE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,CRIMINAL THREATS - NO WEAPON DISPLAYED,16,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,DISCHARGE FIREARMS/SHOTS FIRED,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,DISTURBING THE PEACE,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,DOCUMENT FORGERY / STOLEN FELONY,3,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2023-01,Gulistan-e-Johar,EXTORTION,4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,FAILURE TO YIELD,4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,INDECENT EXPOSURE,1,20-40,Male,Varied,Matric,Psychological,"Police Behavioral Unit Report, Karachi 2022"
2023-01,Gulistan-e-Johar,INTIMATE PARTNER - AGGRAVATED ASSAULT,8,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,INTIMATE PARTNER - SIMPLE ASSAULT,31,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,KIDNAPPING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,OTHER ASSAULT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,OTHER MISCELLANEOUS CRIME,4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,PICKPOCKET,4,15-25,Male,Street Vendor,Primary,Survival,"Dawn News Investigation, 2022"
2023-01,Gulistan-e-Johar,RESISTING ARREST,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,ROBBERY,20,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-01,Gulistan-e-Johar,SHOPLIFTING - PETTY THEFT ($950 & UNDER),29,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),6,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,SHOTS FIRED AT INHABITED DWELLING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,THEFT FROM MOTOR VEHICLE - ATTEMPT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),42,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),8,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,THEFT OF IDENTITY,46,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2023-01,Gulistan-e-Johar,THEFT PLAIN - PETTY ($950 & UNDER),34,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,"THEFT, PERSON",4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",33,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,THREATENING PHONE CALLS/LETTERS,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,TRESPASSING,19,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,UNAUTHORIZED COMPUTER ACCESS,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",33,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,VANDALISM - MISDEAMEANOR ($399 OR UNDER),18,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,VEHICLE - ATTEMPT STOLEN,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,VIOLATION OF COURT ORDER,7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulistan-e-Johar,VIOLATION OF RESTRAINING ORDER,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,ARSON,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",61,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,ATTEMPTED ROBBERY,3,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-01,Gulshan-e-Iqbal,BATTERY - SIMPLE ASSAULT,93,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,BIKE - STOLEN,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,BRANDISH WEAPON,19,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,"BUNCO, GRAND THEFT",17,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,BURGLARY,42,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,BURGLARY FROM VEHICLE,60,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,"BURGLARY FROM VEHICLE, ATTEMPTED",1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,"BURGLARY, ATTEMPTED",4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,CRIMINAL THREATS - NO WEAPON DISPLAYED,14,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,DISCHARGE FIREARMS/SHOTS FIRED,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,DISTURBING THE PEACE,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,DOCUMENT FORGERY / STOLEN FELONY,2,30-45,Male,Clerk/Agent,Intermediate,Fraudulent Gain,NADRA Cyber Crimes Unit
2023-01,Gulshan-e-Iqbal,EXTORTION,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,FALSE IMPRISONMENT,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,INDECENT EXPOSURE,2,20-40,Male,Varied,Matric,Psychological,"Police Behavioral Unit Report, Karachi 2022"
2023-01,Gulshan-e-Iqbal,INTIMATE PARTNER - AGGRAVATED ASSAULT,11,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,INTIMATE PARTNER - SIMPLE ASSAULT,44,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,OTHER ASSAULT,5,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,OTHER MISCELLANEOUS CRIME,4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,PANDERING,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,PICKPOCKET,12,15-25,Male,Street Vendor,Primary,Survival,"Dawn News Investigation, 2022"
2023-01,Gulshan-e-Iqbal,ROBBERY,26,18-30,Male,Unemployed,Matric,Financial,FIA Crime Report 2023
2023-01,Gulshan-e-Iqbal,THEFT FROM MOTOR VEHICLE - ATTEMPT,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),57,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),11,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,THEFT OF IDENTITY,49,25-40,Male,IT Technician,Graduate,Digital Fraud,Cybercrime Wing FIA
2023-01,Gulshan-e-Iqbal,THEFT PLAIN - PETTY ($950 & UNDER),49,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,"THEFT, PERSON",7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",22,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,THREATENING PHONE CALLS/LETTERS,2,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,THROWING OBJECT AT MOVING VEHICLE,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,TRESPASSING,3,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,UNAUTHORIZED COMPUTER ACCESS,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",57,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,VANDALISM - MISDEAMEANOR ($399 OR UNDER),12,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,VEHICLE - ATTEMPT STOLEN,4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,VIOLATION OF COURT ORDER,7,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,VIOLATION OF RESTRAINING ORDER,9,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2023-01,Gulshan-e-Iqbal,VIOLATION OF TEMPORARY RESTRAINING ORDER,1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
