X,Y,CCN,REPORT_DAT,START_DATE,END_DATE,BLOCK,OFFENSE,METHOD,SHIFT,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,BID,XBLOCK,YBLOCK,LATITUDE,LONGITUDE,OBJECTID,OCTO_RECORD_ID
397162,140182,19022825,2019/02/08 17:44:16+00,2019/02/08 16:16:54+00,2019/02/08 16:20:30+00,3100 - 3299 BLOCK OF 14TH STREET NW,THEFT/OTHER,OTHERS,DAY,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,,397162,140182,38.9295130123,-77.0327305535,940108041,
396108,138387,19023455,2019/02/09 09:40:04+00,2019/02/08 23:00:15+00,2019/02/09 08:20:12+00,1700 - 1799 BLOCK OF 20TH STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,2,2B,2,208,Cluster 6,004202 2,004202,Precinct 14,DUPONT CIRCLE,396108,138387,38.9133390377,-77.0448761198,940108042,
397837,136946,19214893,2019/12/02 19:03:46+00,2019/10/27 18:50:13+00,2019/10/27 18:59:46+00,900 - 999 BLOCK OF PALMER ALLEY NW,THEFT/OTHER,OTHERS,DAY,2,2C,2,209,Cluster 8,005802 5,005802,Precinct 129,DOWNTOWN,397837,136946,38.9003639656,-77.0249356086,940108043,
399531.539999999,134674.780000001,19214940,2019/12/02 20:42:04+00,2019/11/21 19:49:06+00,2019/11/29 20:42:48+00,800 - 899 BLOCK OF NEW JERSEY AVE SE,MOTOR VEHICLE THEFT,OTHERS,EVENING,8,6D,1,106,Cluster 27,007203 3,007203,Precinct 131,CAPITOL RIVERFRONT,399531.54,134674.78,38.8799065024,-77.0053989764,940108044,
398267,140692,19214979,2019/12/03 00:47:49+00,2019/12/02 20:25:45+00,2019/12/02 21:38:34+00,400 - 499 BLOCK OF NEWTON PLACE NW,THEFT F/AUTO,OTHERS,EVENING,1,1A,4,409,Cluster 2,003200 2,003200,Precinct 43,,398267,140692,38.9341101223,-77.019987916,940108045,
399756,137052,19215167,2019/12/03 05:15:02+00,2019/12/02 23:35:19+00,,200 - 299 BLOCK OF I STREET NE,ASSAULT W/DANGEROUS WEAPON,GUN,MIDNIGHT,6,6C,1,104,Cluster 25,010602 3,010602,Precinct 144,,399756,137052,38.9013214788,-77.0028129312,940108046,
403550,139245,19215394,2019/12/03 15:09:58+00,2019/12/03 14:06:11+00,,2240 - 2399 BLOCK OF SOUTH DAKOTA AVENUE NE,THEFT F/AUTO,OTHERS,DAY,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,,403550,139245,38.9210696322,-76.9590628227,940108047,
400232,135255,19215433,2019/12/03 16:31:06+00,2019/12/03 14:16:33+00,2019/12/03 14:20:28+00,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,THEFT/OTHER,OTHERS,DAY,6,6B,1,107,Cluster 26,006500 1,006500,Precinct 89,CAPITOL HILL,400232,135255,38.8851334424,-76.9973260165,940108048,
396307,137321,19215704,2019/12/03 23:33:00+00,2019/12/03 22:10:20+00,2019/12/03 23:00:22+00,1800 - 1899 BLOCK OF L STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2B,2,207,Cluster 6,010700 1,010700,Precinct 17,GOLDEN TRIANGLE,396307,137321,38.9037370021,-77.0425758481,940108049,
397921,137783,19215710,2019/12/03 23:36:16+00,2019/12/03 21:00:41+00,2019/12/03 23:00:46+00,1300 - 1399 BLOCK OF 9TH STREET NW,THEFT F/AUTO,OTHERS,EVENING,2,2F,3,307,Cluster 7,004902 1,004902,Precinct 129,,397921,137783,38.9079041584,-77.0239697691,940108050,
398597,138222,19216171,2019/12/04 19:05:09+00,2019/12/04 18:15:02+00,2019/12/04 18:30:07+00,1600 - 1699 BLOCK OF 4TH STREET NW,THEFT/OTHER,OTHERS,DAY,5,5E,3,308,Cluster 21,004600 2,004600,Precinct 19,,398597,138222,38.9118601597,-77.0161767442,940108051,
399759,139012,19216635,2019/12/05 12:37:14+00,2019/12/05 05:27:00+00,2019/12/05 11:45:36+00,200 - 299 BLOCK OF RHODE ISLAND AVENUE NE,THEFT F/AUTO,OTHERS,DAY,5,5E,5,502,Cluster 21,009203 2,009203,Precinct 74,,399759,139012,38.9189778297,-77.0027790338,940108052,
397612,139543,19216898,2019/12/06 04:01:24+00,2019/12/05 20:38:14+00,2019/12/05 21:14:55+00,1100 - 1198 BLOCK OF EUCLID STREET NW,THEFT/OTHER,OTHERS,MIDNIGHT,1,1B,3,304,Cluster 2,003600 3,003600,Precinct 23,,397612,139543,38.9237580378,-77.0275384966,940108053,
397768,138713,19218485,2019/12/08 09:27:30+00,2019/12/08 03:44:47+00,2019/12/08 04:37:25+00,1900 - 1999 BLOCK OF VERMONT AVENUE NW,THEFT F/AUTO,OTHERS,MIDNIGHT,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 137,,397768,138713,38.9162815379,-77.025736801,940108054,
395850,138729,19219148,2019/12/09 07:06:35+00,2019/12/09 03:30:12+00,2019/12/09 07:06:46+00,2100 - 2199 BLOCK OF CALIFORNIA STREET NW,ASSAULT W/DANGEROUS WEAPON,KNIFE,MIDNIGHT,2,2D,2,208,Cluster 1,004100 1,004100,Precinct 13,,395850,138729,38.9164187071,-77.0478530166,940108055,
397904,140846,19073303,2019/04/30 05:04:11+00,2019/04/30 02:00:19+00,2019/04/30 04:20:18+00,3639 - 3649 BLOCK OF GEORGIA AVENUE NW,THEFT F/AUTO,OTHERS,MIDNIGHT,1,1A,4,409,Cluster 2,003100 2,003100,Precinct 43,,397904,140846,38.9354966096,-77.0241751222,940108056,
404105,139186,19073651,2019/04/30 21:41:28+00,2019/04/30 19:53:52+00,2019/04/30 21:41:39+00,2400 BLOCK OF MARKET STREET NE,THEFT/OTHER,OTHERS,EVENING,5,5C,5,503,Cluster 24,009000 3,009000,Precinct 139,,404105,139186,38.9205357239,-76.952663139,940108057,
397700,136611,19073674,2019/05/01 01:21:19+00,2019/04/30 16:45:18+00,2019/04/30 20:48:15+00,1000 - 1099 BLOCK OF F STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2C,2,209,Cluster 8,005802 5,005802,Precinct 129,DOWNTOWN,397700,136611,38.8973458172,-77.0265138574,940108058,
401183,132940,19073783,2019/05/01 04:36:25+00,2019/04/30 23:15:57+00,2019/04/30 23:55:56+00,1326 - 1399 BLOCK OF W STREET SE,THEFT/OTHER,OTHERS,MIDNIGHT,8,8A,7,701,Cluster 28,007503 2,007503,Precinct 114,,401183,132940,38.8642782352,-76.9863689737,940108059,
400793,137241,19075185,2019/05/03 01:09:00+00,2019/05/02 18:25:25+00,2019/05/03 01:11:07+00,1100 - 1199 BLOCK OF FLORIDA AVENUE NE,BURGLARY,OTHERS,EVENING,5,5D,5,506,Cluster 23,008802 3,008802,Precinct 77,,400793,137241,38.903023734,-76.9908577555,940108060,
405144,136094,19075324,2019/05/03 05:31:17+00,2019/05/03 05:10:08+00,,200 - 299 BLOCK OF 43RD ROAD NE,THEFT F/AUTO,OTHERS,MIDNIGHT,7,7D,6,602,Cluster 33,007803 4,007803,Precinct 99,,405144,136094,38.8926764512,-76.9407050594,940108061,
402240,137276,19075368,2019/05/03 07:37:10+00,2019/05/03 06:34:08+00,2019/05/03 06:37:23+00,900 - 999 BLOCK OF 21ST STREET NE,THEFT/OTHER,OTHERS,MIDNIGHT,5,5D,5,507,Cluster 23,008904 2,008904,Precinct 79,,402240,137276,38.9033365299,-76.9741756398,940108062,
400686,136927,19075442,2019/05/03 14:11:21+00,2019/05/03 08:18:29+00,2019/05/03 08:30:36+00,1000 - 1099 BLOCK OF H STREET NE,BURGLARY,OTHERS,DAY,6,6A,1,104,Cluster 25,008402 2,008402,Precinct 82,,400686,136927,38.9001952003,-76.9920916381,940108063,
396830,137120,19075739,2019/05/03 21:16:58+00,2019/04/30 05:00:42+00,2019/05/03 21:08:12+00,900 - 999 BLOCK OF 16TH STREET NW,SEX ABUSE,OTHERS,EVENING,2,2B,2,207,Cluster 6,010100 1,010100,Precinct 17,DOWNTOWN,396830,137120,38.9019283649,-77.0365453602,940108064,
398601,145300,19075974,2019/05/04 01:36:10+00,2019/05/03 23:52:46+00,2019/05/04 00:02:14+00,200  - 299 BLOCK OF CEDAR STREET NW,THEFT/OTHER,OTHERS,EVENING,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,,398601,145300,38.9756208049,-77.0161450571,940108065,
399950,129095,19076350,2019/05/04 16:34:44+00,2019/05/04 15:36:23+00,,4100 - 4199 BLOCK OF 4TH STREET SE,THEFT F/AUTO,OTHERS,DAY,8,8D,7,708,Cluster 39,009811 1,009811,Precinct 125,,399950,129095,38.8296415775,-77.0005758417,940108066,
402530,136674,19076681,2019/05/05 03:37:28+00,2019/05/05 02:42:17+00,2019/05/05 03:13:43+00,2500 - 2598 BLOCK OF BENNING ROAD NE,THEFT/OTHER,OTHERS,MIDNIGHT,7,7D,5,507,Cluster 25,007903 1,007903,Precinct 80,,402530,136674,38.8979127122,-76.970834525,940108067,
393039,142375,19077906,2019/05/07 02:44:09+00,2019/05/07 02:15:52+00,,4530 - 4599 BLOCK OF WISCONSIN AVENUE NW,THEFT/OTHER,OTHERS,EVENING,3,3E,2,202,Cluster 11,001100 4,001100,Precinct 32,,393039,142375,38.949245201,-77.0803031975,940108068,
398186,137001,19078425,2019/05/07 23:24:30+00,2019/05/07 20:29:34+00,2019/05/07 21:41:36+00,600 - 699 BLOCK OF I STREET NW,THEFT F/AUTO,OTHERS,EVENING,2,2C,1,101,Cluster 8,005801 2,005801,Precinct 129,DOWNTOWN,398186,137001,38.9008602147,-77.0209123942,940108069,
397832,137532,19078828,2019/05/13 12:01:51+00,2019/05/08 12:20:51+00,2019/05/08 12:56:34+00,900 - 999 BLOCK OF M STREET NW,THEFT F/AUTO,OTHERS,DAY,2,2F,3,307,Cluster 7,004902 2,004902,Precinct 129,,397832,137532,38.9056428483,-77.0249950996,940108070,
397609,136611,18221681,2019/01/01 15:24:06+00,2018/12/31 16:49:19+00,2018/12/31 19:43:21+00,1100 - 1199 BLOCK OF F STREET NW,THEFT/OTHER,OTHERS,DAY,2,2C,2,209,Cluster 8,005802 1,005802,Precinct 129,DOWNTOWN,397609,136611,38.8973455744,-77.0275628839,940108086,
399287,138427,19096915,2019/06/04 20:12:11+00,2019/06/04 17:12:01+00,2019/06/04 17:18:27+00,1720 - 1799 BLOCK OF LINCOLN ROAD NE,ASSAULT W/DANGEROUS WEAPON,GUN,EVENING,5,5E,5,502,Cluster 21,008701 1,008701,Precinct 75,,399287,138427,38.9137076995,-77.0082211813,940108098,
397564,138713,19085456,2019/05/18 16:59:07+00,2019/05/04 15:00:19+00,2019/05/05 21:09:25+00,1900 - 1999 BLOCK OF 12TH STREET NW,THEFT/OTHER,OTHERS,DAY,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 22,,397564,138713,38.9162809962,-77.0280890891,940108123,
397609,136885,19086196,2019/05/19 22:26:25+00,2019/05/17 21:00:39+00,2019/05/17 23:00:54+00,1100 - 1199 BLOCK OF H STREET NW,MOTOR VEHICLE THEFT,OTHERS,EVENING,2,2C,2,209,Cluster 8,005802 1,005802,Precinct 129,DOWNTOWN,397609,136885,38.8998138652,-77.0275638376,940108124,
406560,137122,19086496,2019/05/20 10:07:01+00,2019/05/19 22:00:51+00,2019/05/20 09:45:30+00,900 - 911 BLOCK OF DIVISION AVENUE NE,THEFT F/AUTO,OTHERS,MIDNIGHT,7,7C,6,608,Cluster 31,007809 1,007809,Precinct 94,,406560,137122,38.9019276193,-76.9243730027,940108125,
406185,135681,19086865,2019/05/20 21:24:44+00,2019/05/18 04:05:58+00,2019/05/19 12:00:05+00,5000 - 5069 BLOCK OF CENTRAL AVENUE SE,THEFT F/AUTO,OTHERS,EVENING,7,7E,6,604,Cluster 33,009903 2,009903,Precinct 104,,406185,135681,38.8889492868,-76.928709164,940108126,
398532,137185,19087117,2019/05/21 03:25:06+00,2019/05/21 01:00:30+00,2019/05/21 03:00:57+00,400 - 443 BLOCK OF K STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,6,6E,1,101,Cluster 8,004703 1,004703,Precinct 1,MOUNT VERNON TRIANGLE CID,398532,137185,38.9025183981,-77.0169239847,940108127,
400494,139745,19081268,2019/05/12 02:25:36+00,2019/05/12 00:10:30+00,2019/05/12 01:15:42+00,700 - 999 BLOCK OF FRANKLIN STREET NE,THEFT F/AUTO,OTHERS,EVENING,5,5B,5,504,Cluster 22,009302 1,009302,Precinct 74,,400494,139745,38.9255808238,-76.9943030298,940108128,
399689,137844,19081939,2019/05/13 09:26:35+00,2019/05/13 07:57:03+00,,150 - 199 BLOCK OF FLORIDA AVENUE NE,ASSAULT W/DANGEROUS WEAPON,OTHERS,MIDNIGHT,5,5E,5,501,Cluster 23,008702 3,008702,Precinct 75,NOMA,399689,137844,38.9084560712,-77.003585693,940108129,
398570,139182,19082069,2019/05/13 16:50:33+00,2019/05/13 15:20:39+00,2019/05/13 15:30:02+00,200 - 399 BLOCK OF BRYANT STREET NW,MOTOR VEHICLE THEFT,OTHERS,DAY,1,1B,3,306,Cluster 3,003400 5,003400,Precinct 20,,398570,139182,38.9205081147,-77.0164900566,940108130,
396705,140274,19082518,2019/05/15 01:36:17+00,2019/05/14 05:22:06+00,2019/05/14 05:51:01+00,3140 - 3172 BLOCK OF MOUNT PLEASANT STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1D,3,302,Cluster 2,002702 1,002702,Precinct 39,,396705,140274,38.9303401818,-77.0380015594,940108131,
398195,141687,19082696,2019/05/14 16:35:58+00,2019/05/13 19:47:18+00,2019/05/13 19:49:16+00,500  - 699 BLOCK OF VARNUM STREET NW,THEFT/OTHER,OTHERS,DAY,4,4C,4,407,Cluster 18,002400 3,002400,Precinct 46,,398195,141687,38.9430732298,-77.0208209604,940108132,
404004,135088,19082927,2019/05/14 23:29:01+00,2019/05/14 12:30:23+00,2019/05/14 21:45:13+00,3500 - 3699 BLOCK OF ELY PLACE SE,BURGLARY,OTHERS,EVENING,7,7F,6,603,Cluster 32,007703 3,007703,Precinct 107,,404004,135088,38.883619956,-76.9538517106,940108133,
397700,138792,19083278,2019/05/15 19:06:26+00,2019/05/15 14:20:41+00,2019/05/15 15:01:21+00,1000 - 1099 BLOCK OF U STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 22,,397700,138792,38.9169930207,-77.0265211617,940108134,
400233,137456,19084029,2019/05/16 17:42:51+00,2019/05/16 16:59:33+00,,600 - 699 BLOCK OF ORLEANS PLACE NE,THEFT F/AUTO,OTHERS,DAY,6,6C,5,501,Cluster 25,010602 1,010602,Precinct 83,,400233,137456,38.9049608565,-76.9973137443,940108135,
397610,137008,19084292,2019/05/17 00:11:19+00,2019/05/16 23:40:22+00,2019/05/16 23:46:30+00,1100 - 1199 BLOCK OF NEW YORK AVENUE NW,THEFT/OTHER,OTHERS,EVENING,2,2F,2,209,Cluster 8,010100 2,010100,Precinct 129,DOWNTOWN,397610,137008,38.9009218959,-77.0275527374,940108136,
405550,138194,19084860,2019/05/18 00:07:26+00,2019/05/17 19:40:56+00,2019/05/17 19:50:39+00,4500 - 4599 BLOCK OF QUARLES STREET NE,ROBBERY,OTHERS,EVENING,7,7D,6,601,Cluster 29,009601 1,009601,Precinct 92,,405550,138194,38.9115915227,-76.9360081261,940108137,
400594,139371,19085134,2019/05/18 02:46:15+00,2019/05/15 17:00:20+00,2019/05/15 19:04:39+00,900 - 999 BLOCK OF RHODE ISLAND AVENUE NE,THEFT/OTHER,OTHERS,EVENING,5,5C,5,505,Cluster 22,009102 4,009102,Precinct 72,,400594,139371,38.9222116506,-76.9931501206,940108138,
400383,135101,19085418,2019/05/18 15:20:37+00,2019/05/18 14:30:15+00,2019/05/18 14:45:12+00,700 - 799 BLOCK OF D STREET SE,THEFT/OTHER,OTHERS,DAY,6,6B,1,106,Cluster 26,007000 2,007000,Precinct 90,CAPITOL HILL,400383,135101,38.8837460986,-76.995585708,940108139,
392607,143559,19086100,2019/05/19 18:25:56+00,2019/05/19 16:57:04+00,,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,THEFT/OTHER,OTHERS,DAY,3,3E,2,202,Cluster 11,001100 2,001100,Precinct 32,,392607,143559,38.9599074542,-77.0852995778,940108140,
397700,136611,19088058,2019/05/22 16:54:40+00,2019/05/22 15:30:20+00,,1000 - 1099 BLOCK OF F STREET NW,THEFT/OTHER,OTHERS,DAY,2,2C,2,209,Cluster 8,005802 5,005802,Precinct 129,DOWNTOWN,397700,136611,38.8973458172,-77.0265138574,940108141,
393427,143911,19088729,2019/05/23 14:33:11+00,2019/05/23 13:11:33+00,,3800 - 3899 BLOCK OF LIVINGSTON STREET NW,THEFT/OTHER,OTHERS,DAY,3,3G,2,201,Cluster 10,001100 1,001100,Precinct 32,,393427,143911,38.9630848779,-77.0758418915,940108142,
397162,140182,19089072,2019/05/24 00:56:44+00,2019/05/23 23:45:51+00,2019/05/23 23:50:08+00,3100 - 3299 BLOCK OF 14TH STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,,397162,140182,38.9295130123,-77.0327305535,940108143,
403121,131703,19089102,2019/05/24 05:35:08+00,2019/05/23 23:18:09+00,2019/05/24 01:09:36+00,3000 - 3199 BLOCK OF NAYLOR ROAD SE,THEFT/OTHER,OTHERS,MIDNIGHT,8,8B,7,702,Cluster 36,007502 3,007502,Precinct 115,,403121,131703,38.853130075,-76.9640441337,940108144,
397511,142909,19089352,2019/05/24 12:26:04+00,2019/05/23 23:45:25+00,2019/05/24 11:00:28+00,1200  - 1299 BLOCK OF INGRAHAM STREET NW,THEFT F/AUTO,OTHERS,DAY,4,4C,4,403,Cluster 18,002002 3,002002,Precinct 54,,397511,142909,38.9540796719,-77.0287154421,940108145,
397129,139520,19089747,2019/05/24 23:45:41+00,2019/05/24 04:01:51+00,2019/05/24 09:30:57+00,1400 - 1457 BLOCK OF EUCLID STREET NW,THEFT F/AUTO,OTHERS,EVENING,1,1B,3,304,Cluster 2,003701 1,003701,Precinct 23,,397129,139520,38.9235494012,-77.0331083723,940108146,
397497,138792,19089825,2019/05/25 02:04:10+00,2019/05/25 01:32:01+00,,1200 - 1299 BLOCK OF U STREET NW,THEFT/OTHER,OTHERS,EVENING,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 22,,397497,138792,38.916992466,-77.0288619423,940108147,
398008,136402,19216268,2019/12/04 22:07:35+00,2019/12/04 21:18:13+00,2019/12/04 21:20:13+00,400 - 499 BLOCK OF 8TH STREET NW,THEFT/OTHER,OTHERS,EVENING,2,2C,1,102,Cluster 8,005802 4,005802,Precinct 143,DOWNTOWN,398008,136402,38.8954638211,-77.0229627002,940108212,
399874,128589,19216327,2019/12/04 23:34:50+00,2019/12/04 22:13:22+00,,4400 - 4599 BLOCK OF 3RD STREET SE,MOTOR VEHICLE THEFT,OTHERS,EVENING,8,8D,7,708,Cluster 39,009811 1,009811,Precinct 125,,399874,128589,38.8250832849,-77.0014510284,940108213,
392059,142693,19217322,2019/12/06 18:42:44+00,2019/12/05 13:20:08+00,2019/12/06 09:23:49+00,4600 - 4699 BLOCK OF DAVENPORT STREET NW,THEFT F/AUTO,OTHERS,DAY,3,3E,2,202,Cluster 11,001003 2,001003,Precinct 31,,392059,142693,38.952101518,-77.091612307,940108214,
400232,135255,19217515,2019/12/06 20:11:34+00,2019/12/06 19:28:09+00,2019/12/06 19:29:44+00,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,THEFT/OTHER,OTHERS,EVENING,6,6B,1,107,Cluster 26,006500 1,006500,Precinct 89,CAPITOL HILL,400232,135255,38.8851334424,-76.9973260165,940108215,
397172,138470,19217558,2019/12/07 00:15:23+00,2019/12/06 19:15:18+00,2019/12/06 20:35:32+00,1400 - 1429 BLOCK OF S STREET NW,THEFT F/AUTO,OTHERS,EVENING,2,2B,3,301,Cluster 3,004300 4,004300,Precinct 141,,397172,138470,38.9140907972,-77.0326081712,940108216,
394459,141888,19217573,2019/12/06 21:46:37+00,2019/12/06 20:58:48+00,2019/12/06 21:38:42+00,4200 - 4399 BLOCK OF CONNECTICUT AVENUE NW,THEFT/OTHER,OTHERS,EVENING,3,3F,2,203,Cluster 12,001303 1,001303,Precinct 34,,394459,141888,38.9448682747,-77.0639179252,940108217,
398009,137138,19218294,2019/12/08 05:38:57+00,2019/12/07 22:03:31+00,2019/12/07 22:10:47+00,700 - 899 BLOCK OF K STREET NW,THEFT/OTHER,OTHERS,MIDNIGHT,2,2C,1,101,Cluster 8,005802 5,005802,Precinct 129,DOWNTOWN,398009,137138,38.9020939764,-77.022953306,940108218,
396523,138059,19218720,2019/12/08 14:37:48+00,2019/12/08 02:00:39+00,2019/12/08 13:30:00+00,1700 - 1799 BLOCK OF CHURCH STREET NW,THEFT F/AUTO,OTHERS,DAY,2,2B,2,208,Cluster 6,005303 2,005303,Precinct 15,,396523,138059,38.9103860425,-77.0400893646,940108219,
402823,139389,19219081,2019/12/09 03:30:17+00,2019/12/09 02:13:19+00,2019/12/09 02:14:35+00,2800 - 2999 BLOCK OF CHANNING STREET NE,THEFT F/AUTO,OTHERS,EVENING,5,5C,5,503,Cluster 24,011100 1,011100,Precinct 71,,402823,139389,38.9223694668,-76.9674457024,940108220,
397330,138792,19219190,2019/12/09 07:47:41+00,2019/12/08 20:10:51+00,2019/12/09 06:50:03+00,1300 - 1399 BLOCK OF U STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 22,,397330,138792,38.9169919745,-77.0307876091,940108221,
397082,137119,19219206,2019/12/09 09:21:27+00,2019/12/09 04:40:50+00,2019/12/09 07:35:26+00,900 - 999 BLOCK OF 15TH STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,2,2F,2,207,Cluster 8,010100 3,010100,Precinct 129,DOWNTOWN,397082,137119,38.9019202292,-77.033640173,940108222,
397374,140361,19219358,2019/12/09 17:49:30+00,2019/12/09 14:39:33+00,2019/12/09 16:15:18+00,1300 - 1324 BLOCK OF PARK ROAD NW,ASSAULT W/DANGEROUS WEAPON,GUN,DAY,1,1A,3,302,Cluster 2,003000 1,003000,Precinct 39,,397374,140361,38.9311261586,-77.0302862501,940108223,
398793,140371,19220218,2019/12/11 13:46:36+00,2019/12/10 12:00:33+00,2019/12/10 13:00:26+00,100 - 199 BLOCK OF IRVING STREET NW,THEFT F/AUTO,OTHERS,DAY,5,5E,4,405,Cluster 21,002302 1,002302,Precinct 44,,398793,140371,38.9312193367,-77.0139206211,940108224,
401970,137968,19002896,2019/01/05 18:09:11+00,2019/01/04 16:00:24+00,2019/01/05 17:00:43+00,1280 - 1699 BLOCK OF BLADENSBURG ROAD NE,THEFT/OTHER,OTHERS,DAY,5,5C,5,506,Cluster 23,008804 2,008804,Precinct 76,,401970,137968,38.9095709531,-76.9772864124,940108255,
397330,138916,19002941,2019/01/05 19:23:47+00,2019/01/05 14:50:51+00,2019/01/05 18:00:16+00,1300 - 1399 BLOCK OF V STREET NW,THEFT F/AUTO,OTHERS,DAY,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,,397330,138916,38.9181090073,-77.0307880913,940108256,
397577,143785,19002973,2019/01/05 21:22:24+00,2019/01/05 19:36:25+00,2019/01/05 21:17:10+00,5900 - 5999 BLOCK OF GEORGIA AVENUE NW,THEFT F/AUTO,OTHERS,EVENING,4,4B,4,402,Cluster 17,001901 1,001901,Precinct 58,,397577,143785,38.961971092,-77.0279570992,940108257,
403121,131703,19003610,2019/01/07 01:19:28+00,2019/01/06 21:45:43+00,2019/01/06 21:55:44+00,3000 - 3199 BLOCK OF NAYLOR ROAD SE,THEFT/OTHER,OTHERS,EVENING,8,8B,7,702,Cluster 36,007502 3,007502,Precinct 115,,403121,131703,38.853130075,-76.9640441337,940108258,
400749,139515,19003957,2019/01/07 18:28:31+00,2019/01/07 16:51:27+00,,1000 - 1199 BLOCK OF DOUGLAS STREET NE,THEFT F/AUTO,OTHERS,DAY,5,5B,5,504,Cluster 22,009302 1,009302,Precinct 74,,400749,139515,38.9235087303,-76.991362537,940108259,
401373,137593,19003976,2019/01/07 17:56:36+00,2018/12/30 14:00:51+00,2019/01/07 17:53:41+00,1600 - 1624 BLOCK OF TRINIDAD AVENUE NE,THEFT/OTHER,OTHERS,DAY,5,5D,5,506,Cluster 23,008804 1,008804,Precinct 78,,401373,137593,38.9061939589,-76.9841704167,940108260,
400686,136018,19004042,2019/01/07 19:44:52+00,2019/01/06 23:30:02+00,2019/01/07 18:55:09+00,1000 - 1099 BLOCK OF CONSTITUTION AVENUE NE,THEFT F/AUTO,OTHERS,DAY,6,6A,1,108,Cluster 25,008100 2,008100,Precinct 85,,400686,136018,38.8920065968,-76.9920925458,940108261,
402413,139912,19004251,2019/01/08 16:28:55+00,2019/01/08 00:47:00+00,2019/01/08 01:45:05+00,2800 - 2899 BLOCK OF BELAIR PLACE NE,THEFT/OTHER,OTHERS,DAY,5,5C,5,503,Cluster 22,011100 2,011100,Precinct 71,,402413,139912,38.9270820382,-76.9721719054,940108262,
395908,138120,19004376,2019/01/09 10:52:36+00,2019/01/07 22:00:47+00,2019/01/08 06:50:53+00,2100 - 2119 BLOCK OF MASSACHUSETTS AVENUE NW,THEFT F/AUTO,OTHERS,MIDNIGHT,2,2B,2,208,Cluster 6,005502 1,005502,Precinct 14,DUPONT CIRCLE,395908,138120,38.9109329031,-77.0471805982,940108263,
398099,136943,19004489,2019/01/08 15:32:05+00,2019/01/08 14:15:04+00,2019/01/08 15:33:11+00,800 - 899 BLOCK OF 7TH STREET NW,THEFT/OTHER,OTHERS,DAY,2,2C,1,101,Cluster 8,005801 2,005801,Precinct 129,DOWNTOWN,398099,136943,38.9003375462,-77.0219151985,940108264,
399074,138550,19004569,2019/01/08 18:01:27+00,2019/01/08 17:10:17+00,2019/01/08 17:15:47+00,1 - 99 BLOCK OF SEATON PLACE NW,THEFT F/AUTO,OTHERS,DAY,5,5E,3,308,Cluster 21,003302 1,003302,Precinct 19,,399074,138550,38.9148155261,-77.0106773242,940108265,
398010,138058,19005116,2019/01/09 15:20:25+00,2019/01/09 14:21:39+00,2019/01/09 15:20:32+00,1500 - 1599 BLOCK OF 8TH STREET NW,THEFT/OTHER,OTHERS,DAY,2,6E,3,307,Cluster 7,004901 2,004901,Precinct 18,,398010,138058,38.9103816589,-77.0229444432,940108266,
395222,144523,19005793,2019/01/10 18:57:34+00,2019/01/10 18:18:57+00,2019/01/10 18:39:38+00,5700  - 5799 BLOCK OF 26TH STREET NW,THEFT F/AUTO,OTHERS,DAY,4,3G,2,201,Cluster 10,001500 1,001500,Precinct 52,,395222,144523,38.9686095231,-77.0551347375,940108267,
397921,138592,19014086,2019/01/25 07:53:22+00,2019/01/25 04:30:10+00,2019/01/25 07:15:47+00,1820 - 1899 BLOCK OF 9TH STREET NW,THEFT F/AUTO,OTHERS,MIDNIGHT,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 137,,397921,138592,38.915191905,-77.0239722185,940108324,
401668,135312,19014276,2019/01/25 17:54:39+00,2019/01/25 17:00:19+00,2019/01/25 17:10:57+00,260 - 299 BLOCK OF 17TH STREET SE,THEFT F/AUTO,OTHERS,DAY,7,6B,1,107,Cluster 26,006802 1,006802,Precinct 87,,401668,135312,38.8856453686,-76.9807748429,940108325,
