city,datetime,latitude,longitude,crime_category,hour,month,weekday
DC,2023-11-08 18:43:24,38.9036885634,-77.0262863309,property,18,11,2
DC,2023-11-09 00:40:43,38.8936764856,-76.9329056122,property,0,11,3
DC,2023-11-09 16:11:06,38.9228395691,-76.9721643354,property,16,11,3
DC,2023-11-09 16:45:23,38.8531334276,-76.9640406795,violent,16,11,3
DC,2023-11-09 18:06:09,38.8778739547,-76.9949723176,property,18,11,3
DC,2023-11-09 19:29:32,38.9161409594,-77.0229427215,property,19,11,3
DC,2023-11-11 05:09:08,38.9328660799,-76.9666162641,violent,5,11,5
DC,2023-11-11 21:25:56,38.9865360239,-77.0296835246,violent,21,11,5
DC,2023-12-27 21:17:47,38.8436833988,-76.9868549803,violent,21,12,2
DC,2023-12-29 15:00:18,38.9155717386,-77.0250587697,property,15,12,4
DC,2023-12-29 18:52:01,38.8713912235,-77.0106513683,property,18,12,4
DC,2023-12-31 19:13:36,38.8816601457,-76.9268116402,property,19,12,6
DC,2023-01-03 17:32:36,38.9265692914,-77.0520576547,property,17,1,1
DC,2023-01-04 19:02:37,38.9111247303,-77.0400782499,property,19,1,2
DC,2023-01-17 16:53:21,38.8698171397,-76.9780480806,property,16,1,1
DC,2023-02-07 18:22:41,38.8235965572,-77.008890243,property,18,2,1
DC,2023-02-07 18:42:41,38.8920840744,-77.0300506646,property,18,2,1
DC,2023-03-31 22:02:56,38.9076360154,-77.0090621296,violent,22,3,4
DC,2023-04-02 08:25:55,38.8784039153,-77.0082632126,violent,8,4,6
DC,2023-04-02 12:10:21,38.9085637386,-77.0106763883,property,12,4,6
DC,2023-04-02 18:43:00,38.9059973171,-77.0640329717,property,18,4,6
DC,2023-04-02 22:07:46,38.8550225586,-76.9664395337,property,22,4,6
DC,2023-04-03 17:41:08,38.9025106082,-77.0013142602,property,17,4,0
DC,2023-04-03 21:07:16,38.9172591466,-77.0408312112,property,21,4,0
DC,2023-04-04 03:43:25,38.909009713,-77.0641894817,property,3,4,1
DC,2023-04-04 12:35:50,38.9056415243,-77.0305636569,property,12,4,1
DC,2023-04-04 19:01:03,38.918640186,-77.0319529725,property,19,4,1
DC,2023-04-05 20:52:54,38.9051505514,-77.0639976245,property,20,4,2
DC,2023-11-07 18:12:11,38.9031438349,-77.0396671484,property,18,11,1
DC,2023-11-09 10:30:23,38.9046860354,-77.0012983904,property,10,11,3
DC,2023-11-10 10:57:49,38.854449697,-76.9676194819,property,10,11,4
DC,2023-11-11 07:08:40,38.8698783857,-76.9467002306,violent,7,11,5
DC,2023-11-12 22:18:32,38.8931879048,-76.9902439303,property,22,11,6
DC,2023-11-13 22:06:04,38.9052651697,-77.0494606379,property,22,11,0
DC,2023-11-13 22:57:20,38.905199041,-77.0408563583,property,22,11,0
DC,2023-11-15 00:33:03,38.8973478904,-77.0265085554,property,0,11,2
DC,2023-11-15 21:22:44,38.9172864211,-76.9751125549,violent,21,11,2
DC,2023-11-16 06:18:34,38.8901123426,-76.9754334827,property,6,11,3
DC,2023-11-17 23:06:33,38.9383064395,-77.0190190505,property,23,11,4
DC,2023-11-18 17:44:19,38.9161409594,-77.0229427215,property,17,11,5
DC,2023-11-19 01:42:14,38.8775843035,-76.9312615719,property,1,11,6
DC,2023-11-20 06:36:15,38.9031327817,-77.0385090843,property,6,11,0
DC,2023-11-21 01:34:46,38.877005527,-77.0029539542,violent,1,11,1
DC,2023-09-01 19:45:15,38.9045261865,-77.0326140595,property,19,9,4
DC,2023-09-01 21:34:10,38.8998143637,-77.0288567213,property,21,9,4
DC,2023-09-02 01:55:38,38.881856785,-76.9892727409,property,1,9,5
DC,2023-09-02 19:49:14,38.8967373853,-77.0280860049,property,19,9,5
DC,2023-09-03 11:50:00,38.878404918,-77.0066704987,property,11,9,6
DC,2023-09-04 09:41:20,38.9177609384,-77.0224226151,property,9,9,0
DC,2023-09-06 17:21:51,38.9056991277,-77.032093941,property,17,9,2
DC,2023-09-06 17:03:30,38.9657776195,-77.0290604356,property,17,9,2
DC,2023-09-07 15:49:56,38.9100528057,-77.0073243167,property,15,9,3
DC,2023-09-08 10:59:07,38.9096515756,-77.0332543444,property,10,9,4
DC,2023-09-07 17:44:03,38.8756844819,-77.0005455587,property,17,9,3
DC,2023-09-08 07:56:15,38.9003415999,-77.0219151997,violent,7,9,4
DC,2023-09-08 19:16:38,38.933483103,-77.0731967728,property,19,9,4
DC,2023-09-09 07:57:30,38.922430031,-77.0275389064,property,7,9,5
DC,2023-09-11 20:46:59,38.8488416301,-77.0051051727,property,20,9,0
DC,2023-09-12 09:23:53,38.9126071352,-77.039571868,violent,9,9,1
DC,2023-09-13 00:06:35,38.9096515756,-77.0332543444,property,0,9,2
DC,2023-09-13 16:53:53,38.8947777399,-76.9794333649,property,16,9,2
DC,2023-09-13 21:18:26,38.9599119666,-77.085288276,property,21,9,2
DC,2023-09-15 02:49:42,38.9002045591,-77.0013046493,property,2,9,4
DC,2023-09-17 16:06:37,38.9172864211,-76.9751125549,property,16,9,6
DC,2023-09-18 17:24:52,38.9107573546,-77.0416679058,violent,17,9,0
DC,2023-09-19 01:25:31,38.9056459446,-77.0025500075,property,1,9,1
DC,2023-09-19 19:13:11,38.9213531491,-77.0570009235,property,19,9,1
DC,2023-12-14 12:56:03,38.9171372142,-76.9651340569,property,12,12,3
DC,2023-12-15 01:50:28,38.8939298677,-76.9230774071,property,1,12,4
DC,2023-12-16 03:50:21,38.9255798853,-76.9709934263,property,3,12,5
DC,2023-12-16 06:51:44,38.9200322609,-76.9702550582,property,6,12,5
DC,2023-12-16 17:57:42,38.9238698908,-77.0408755892,property,17,12,5
DC,2023-12-17 06:30:14,38.8227449648,-77.0055142574,violent,6,12,6
DC,2023-12-17 22:19:10,38.9268556038,-77.0731878939,property,22,12,6
DC,2023-12-18 06:31:20,38.9126572455,-76.9840268143,property,6,12,0
DC,2023-12-18 21:24:22,38.9822801594,-77.031498269,property,21,12,0
DC,2023-12-20 04:01:43,38.9168728856,-76.9995259639,violent,4,12,2
DC,2023-12-20 18:26:28,38.9306002081,-77.0318135912,property,18,12,2
DC,2023-12-21 02:52:39,38.8981286334,-76.990248788,property,2,12,3
DC,2023-02-07 19:52:31,38.8981145359,-76.9995158287,property,19,2,1
DC,2023-02-08 20:13:22,38.9345589275,-77.0278540804,property,20,2,2
DC,2023-02-13 21:32:35,38.9207190163,-77.0388612983,property,21,2,0
DC,2023-02-14 15:32:17,38.9820780539,-77.025414323,property,15,2,1
DC,2023-02-21 17:13:07,38.8558380551,-76.9955298286,property,17,2,1
DC,2023-02-27 21:12:19,38.9103860425,-77.0400893646,property,21,2,0
DC,2023-03-09 21:52:25,38.8971953825,-77.0083921944,property,21,3,3
DC,2023-03-12 16:02:28,38.9804112928,-77.0264986016,property,16,3,6
DC,2023-03-14 18:32:33,38.9492538839,-77.0664713492,property,18,3,1
DC,2023-03-20 19:12:19,38.9376042111,-77.0257675666,property,19,3,0
DC,2023-03-30 20:02:27,38.9231329948,-77.0396121894,property,20,3,3
DC,2023-04-14 12:42:16,38.9056365091,-76.9989739098,property,12,4,4
DC,2023-04-17 17:02:39,38.9210070778,-77.0394726295,property,17,4,0
DC,2023-04-06 12:42:15,38.9105972027,-77.0527723812,property,12,4,3
DC,2023-04-10 11:42:18,38.9013215052,-77.0013142383,property,11,4,0
DC,2023-04-18 14:12:35,38.9091015988,-77.0270370623,property,14,4,1
DC,2023-04-18 19:52:18,38.9103816589,-77.0229444432,property,19,4,1
DC,2023-05-24 11:42:21,38.9419014992,-77.024211899,property,11,5,2
DC,2023-06-03 13:22:23,38.9354232611,-77.0297344472,property,13,6,5
DC,2023-06-24 13:52:24,38.9320856153,-77.0441959156,property,13,6,5
DC,2023-06-30 12:22:20,38.9096348911,-77.0176174583,property,12,6,4
DC,2023-07-17 12:42:29,38.9353534759,-76.9912177356,property,12,7,0
DC,2023-07-19 12:02:43,38.8920089388,-76.9920900096,property,12,7,2
DC,2023-07-22 13:02:36,38.8991297051,-77.0219165566,property,13,7,5
DC,2023-07-22 21:32:29,38.9034820677,-76.9229428261,property,21,7,5
DC,2023-07-29 23:52:34,38.9268556038,-77.0731878939,property,23,7,5
DC,2023-08-19 12:52:26,38.9295168861,-77.0327298633,property,12,8,5
DC,2023-08-25 01:22:25,38.9001177623,-77.003541582,property,1,8,4
DC,2023-09-19 18:54:32,38.9649063781,-77.0604895192,property,18,9,1
DC,2023-09-19 19:33:08,38.9296895378,-77.0400803808,property,19,9,1
DC,2023-09-16 12:14:30,38.8886722002,-76.9845795199,property,12,9,5
DC,2023-09-29 14:02:05,38.9247534971,-77.0309768591,property,14,9,4
DC,2023-09-30 21:22:15,38.9247355075,-77.0435972216,property,21,9,5
DC,2023-10-21 20:02:21,38.9296940931,-77.0419874794,property,20,10,5
DC,2023-08-28 17:02:55,38.8927868548,-76.9883102111,property,17,8,0
DC,2023-08-29 23:21:04,38.925257824,-77.0765231192,property,23,8,1
DC,2023-04-24 02:49:24,38.9162729049,-77.0239725818,property,2,4,0
DC,2023-04-27 23:40:47,38.9554330882,-77.0177672238,property,23,4,3
DC,2023-04-24 18:44:28,38.9117150902,-77.0219186944,violent,18,4,0
DC,2023-04-24 19:01:39,38.8944733045,-76.9496256975,violent,19,4,0
DC,2023-04-25 23:21:40,38.9198389072,-77.0296241667,property,23,4,1
DC,2023-04-25 07:02:15,38.890367278,-76.9961731567,violent,7,4,1
DC,2023-04-25 22:19:59,38.9165515256,-76.9730984838,property,22,4,1
DC,2023-04-25 22:30:20,38.8973458172,-77.0265138574,property,22,4,1
DC,2023-04-25 23:51:31,38.8635114324,-76.9790294155,violent,23,4,1
DC,2023-04-26 23:58:31,38.9494051381,-77.025437283,property,23,4,2
DC,2023-04-28 01:46:27,38.8746066067,-76.9656005889,property,1,4,4
DC,2023-04-29 01:47:56,38.9439232346,-77.0422537891,property,1,4,5
DC,2023-04-28 19:13:39,38.9172279939,-77.0229466458,property,19,4,4
DC,2023-04-29 00:51:44,38.8635284338,-76.9739826422,violent,0,4,5
DC,2023-04-29 03:16:29,38.9276823806,-76.9609388514,property,3,4,5
DC,2023-04-30 14:56:18,38.9502689258,-77.0297060308,property,14,4,6
DC,2023-04-30 20:09:33,38.9117150902,-77.0219186944,property,20,4,6
DC,2023-04-30 20:50:01,38.9002044689,-77.0013142178,property,20,4,6
DC,2023-05-01 11:41:09,38.8681293177,-76.9647740517,property,11,5,0
DC,2023-05-03 08:02:28,38.856123193,-76.9725912874,property,8,5,2
DC,2023-05-03 18:08:00,38.9136986556,-77.0654696569,property,18,5,2
DC,2023-05-04 12:15:47,38.9184012459,-77.0044279683,property,12,5,3
DC,2023-05-04 18:59:32,38.9198458716,-76.9528994141,property,18,5,3
DC,2023-05-04 22:03:02,38.939205944,-77.0327350034,property,22,5,3
DC,2023-05-05 12:20:12,38.8452437598,-76.989621065,property,12,5,4
DC,2023-06-25 00:22:09,38.9019283649,-77.0365453602,property,0,6,6
DC,2023-06-25 07:48:57,38.8529954443,-76.9656916476,violent,7,6,6
DC,2023-09-17 02:03:03,38.9025152042,-77.0047281092,property,2,9,6
DC,2023-09-17 17:34:54,38.9523892798,-77.0334247205,property,17,9,6
DC,2023-09-17 22:43:27,38.9080385449,-77.0319501832,property,22,9,6
DC,2023-09-17 23:46:15,38.8933494806,-76.9469648801,property,23,9,6
DC,2023-09-19 23:02:49,38.9031438349,-77.0396671484,property,23,9,1
DC,2023-09-20 02:54:35,38.9483674199,-77.0230976396,property,2,9,2
DC,2023-09-20 05:56:20,38.9096515756,-77.0332543444,property,5,9,2
DC,2023-09-20 16:13:27,38.8769806994,-77.013777487,property,16,9,2
DC,2023-09-21 00:05:35,38.9507275689,-77.0767328516,property,0,9,3
DC,2023-09-13 23:10:23,38.9546147886,-77.0296945743,property,23,9,2
DC,2023-09-14 02:11:14,38.8285301041,-76.9919078228,violent,2,9,3
DC,2023-09-14 06:29:39,38.8961296736,-77.0270410748,property,6,9,3
DC,2023-09-15 01:09:57,38.9148228237,-77.0106677549,property,1,9,4
DC,2023-09-17 02:19:40,38.9348242806,-77.0580805327,property,2,9,6
DC,2023-09-17 17:33:57,38.8827240281,-76.9961802514,property,17,9,6
DC,2023-09-18 06:06:08,38.934486976,-77.0261881147,property,6,9,0
DC,2023-09-19 08:44:09,38.917763796,-77.0239432469,property,8,9,1
DC,2023-09-19 20:22:38,38.9398466393,-77.09433869,property,20,9,1
DC,2023-09-20 22:43:24,38.9562140257,-77.0349122857,property,22,9,2
DC,2023-09-21 07:52:55,38.885085368,-76.9527702205,violent,7,9,3
DC,2023-09-22 08:37:58,38.8555055907,-76.9639122512,property,8,9,4
DC,2023-09-22 14:29:29,38.8791109456,-76.9845840512,property,14,9,4
DC,2023-08-09 15:08:35,38.9310274713,-77.0183978909,property,15,8,2
DC,2023-08-09 16:33:15,38.904446516,-77.053295048,property,16,8,2
DC,2023-08-10 23:35:54,38.9009053589,-77.0516290932,property,23,8,3
DC,2023-08-12 01:28:37,38.9046827145,-77.0111865399,property,1,8,5
DC,2023-08-17 10:14:25,38.9203293614,-77.0318650523,property,10,8,3
DC,2023-08-14 20:51:14,38.9181105663,-77.0270363265,property,20,8,0
DC,2023-08-14 09:16:10,38.9045103621,-77.0488127655,violent,9,8,0
DC,2023-08-14 12:41:31,38.9361950358,-77.0588766912,property,12,8,0
DC,2023-08-14 14:05:55,38.8897782316,-76.9413941594,property,14,8,0
DC,2023-08-14 17:51:43,38.905199041,-77.0408563583,property,17,8,0
DC,2023-05-26 16:03:45,38.904523934,-77.0326153266,property,16,5,4
DC,2023-05-26 18:31:31,38.905636274,-77.0074823884,property,18,5,4
DC,2023-11-13 06:44:59,38.9008448464,-77.0265055894,property,6,11,0
DC,2023-11-13 22:52:43,38.8755585787,-77.0058639965,property,22,11,0
DC,2023-11-14 18:36:01,38.9636672514,-77.0308411183,property,18,11,1
DC,2023-11-15 01:54:17,38.8973438155,-77.024969021,property,1,11,2
DC,2023-11-17 01:17:04,38.9117749001,-76.9888712666,violent,1,11,4
DC,2023-11-16 15:08:06,38.9298079189,-77.036468077,violent,15,11,3
DC,2023-11-17 01:43:31,38.8243867133,-77.0097143627,violent,1,11,4
DC,2023-11-17 04:35:44,38.8236013165,-77.0088899643,property,4,11,4
DC,2023-11-18 12:43:03,38.9196665779,-77.0710366027,property,12,11,5
DC,2023-11-18 11:17:48,38.8755585787,-77.0058639965,property,11,11,5
DC,2023-11-17 22:01:51,38.8941643174,-76.9565815744,violent,22,11,4
DC,2023-11-19 17:15:31,38.8597992774,-76.9874170364,property,17,11,6
DC,2023-09-06 05:06:48,38.9002022066,-76.993201229,property,5,9,2
DC,2023-09-06 18:22:11,38.9111150641,-77.0035739508,property,18,9,2
DC,2023-09-07 02:47:11,38.8572783103,-76.9635978663,violent,2,9,3
DC,2023-09-07 18:08:48,38.8348859806,-76.9941948591,violent,18,9,3
DC,2023-09-08 02:02:01,38.8732958478,-76.9372859454,violent,2,9,4
DC,2023-09-08 23:08:33,38.8725042548,-77.0090853253,property,23,9,4
DC,2023-09-09 01:43:19,38.9209329952,-76.9971570051,property,1,9,5
DC,2023-09-11 07:32:35,38.8926800402,-76.9509711286,property,7,9,0
DC,2023-09-11 21:18:21,38.8805191094,-77.0045410984,property,21,9,0
DC,2023-09-14 01:18:12,38.9191732235,-77.0105955279,property,1,9,3
DC,2023-12-05 00:13:53,38.9018046592,-77.0249959451,property,0,12,1
DC,2023-12-05 02:41:55,38.8746354881,-77.0058638052,violent,2,12,1
DC,2023-12-06 14:52:03,38.8792863775,-77.0082611251,property,14,12,2
DC,2023-12-08 18:40:19,38.9407440017,-77.0013266152,property,18,12,4
DC,2023-12-09 19:53:47,38.8997426876,-76.9258890481,property,19,12,5
DC,2023-12-10 02:38:42,38.9064122362,-76.9889050768,property,2,12,6
DC,2023-12-11 03:59:09,38.9175550432,-77.0319511026,property,3,12,0
DC,2023-12-11 18:56:34,38.9096515756,-77.0332543444,property,18,12,0
DC,2023-12-13 21:02:24,38.9295168861,-77.0327298633,property,21,12,2
DC,2023-12-14 20:37:00,38.9915178735,-77.0416562713,property,20,12,3
DC,2023-12-14 15:10:28,38.9198458716,-76.9528994141,property,15,12,3
DC,2023-12-14 19:20:57,38.8863965351,-76.9555158822,property,19,12,3
DC,2023-12-16 02:59:26,38.9015468006,-76.9799376272,property,2,12,5
DC,2023-12-15 23:43:21,38.9038698123,-77.0199020838,property,23,12,4
DC,2023-12-17 10:38:38,38.9079031095,-77.0442308541,property,10,12,6
DC,2023-12-18 06:02:43,38.9054380874,-77.0323418139,property,6,12,0
DC,2023-12-19 02:50:16,38.892523035,-76.9204420411,property,2,12,1
DC,2023-12-19 14:05:31,38.9019677084,-76.9495694638,property,14,12,1
DC,2023-12-20 08:22:15,38.9576603605,-77.0139336307,property,8,12,2
DC,2023-12-02 05:00:00,38.8992501174,-76.9784090744,violent,5,12,5
DC,2023-12-03 19:30:43,38.9318886881,-77.0345909353,property,19,12,6
DC,2023-12-04 02:27:23,38.8836271895,-76.9538408844,property,2,12,0
DC,2023-12-04 15:54:34,38.9053806439,-76.9820177753,property,15,12,0
DC,2023-12-04 20:37:28,38.9140852488,-77.0184105856,property,20,12,0
DC,2023-12-06 17:16:44,38.9137237946,-77.0396137664,property,17,12,2
DC,2023-12-08 01:43:59,38.8984847701,-76.9503348985,property,1,12,4
DC,2023-12-08 16:13:11,38.9093477628,-76.9877718268,property,16,12,4
DC,2023-12-08 16:42:45,38.9445285841,-77.0327263735,property,16,12,4
DC,2023-12-11 04:00:46,38.9495839879,-77.0376571951,property,4,12,0
DC,2023-12-10 04:07:30,38.9231377699,-77.0396102317,property,4,12,6
DC,2023-12-10 09:25:00,38.9574834362,-77.0211515654,violent,9,12,6
DC,2023-12-12 20:26:37,38.9004549325,-77.044180238,property,20,12,1
DC,2023-12-12 22:45:24,38.9037428616,-77.042564784,property,22,12,1
DC,2023-12-18 03:01:20,38.9255798853,-76.9709934263,property,3,12,0
DC,2023-12-13 14:50:03,38.9509822249,-77.0208448437,property,14,12,2
DC,2023-12-14 07:26:32,38.9045261865,-77.0326140595,property,7,12,3
DC,2023-12-15 01:37:11,38.9045210947,-77.0172009234,property,1,12,4
DC,2023-12-15 03:39:47,38.9182562402,-76.992579017,violent,3,12,4
DC,2023-02-07 20:02:33,38.9126012212,-77.0425580792,property,20,2,1
DC,2023-07-10 16:43:48,38.8694785022,-76.9802834352,property,16,7,0
DC,2023-07-10 18:39:45,38.8594775631,-76.9676370731,property,18,7,0
DC,2023-07-11 01:34:13,38.9335424915,-76.9668555006,property,1,7,1
DC,2023-07-11 19:24:43,38.8314649558,-77.0083188214,property,19,7,1
DC,2023-07-12 01:14:40,38.8770054198,-77.0058743296,property,1,7,2
DC,2023-07-12 02:57:57,38.9049076407,-77.0259863348,property,2,7,2
DC,2023-07-12 06:28:52,38.9201570109,-76.9903059701,violent,6,7,2
DC,2023-07-12 09:46:18,38.8628958529,-76.9492767506,violent,9,7,2
DC,2023-07-13 03:13:07,38.8903646349,-76.9822112885,violent,3,7,3
DC,2023-07-14 13:58:59,38.9215847053,-76.9937555941,property,13,7,4
DC,2023-07-15 04:00:00,38.9643615845,-77.016164776,violent,4,7,5
DC,2023-07-15 07:05:19,38.8983125792,-77.0249480334,property,7,7,5
DC,2023-07-16 03:16:22,38.9116185024,-77.0121614575,property,3,7,6
DC,2023-07-16 05:27:50,38.9360449286,-77.0242529321,property,5,7,6
DC,2023-07-17 07:27:37,38.9171883705,-76.9800714834,violent,7,7,0
DC,2023-07-17 20:29:21,38.9098515103,-76.9986005147,property,20,7,0
DC,2023-07-18 07:16:03,38.8654787734,-76.9855105978,property,7,7,1
DC,2023-07-18 11:33:23,38.9153349803,-77.0444949033,property,11,7,1
DC,2023-07-20 06:37:59,38.8954631188,-76.9829276015,property,6,7,3
DC,2023-07-21 02:25:30,38.8809864129,-77.02576752,property,2,7,4
DC,2023-07-21 11:54:27,38.9264284806,-76.9636287941,property,11,7,4
DC,2023-07-21 17:49:28,38.9448686362,-77.0639158491,property,17,7,4
DC,2023-07-22 23:06:48,38.9085664412,-77.0106752357,property,23,7,5
DC,2023-07-22 22:32:04,38.8892369715,-76.9855070981,property,22,7,5
DC,2023-11-21 04:49:12,38.921623045,-77.0423654641,property,4,11,1
DC,2023-11-21 13:10:59,38.8236013165,-77.0088899643,property,13,11,1
DC,2023-11-21 12:39:38,38.9249622371,-76.9903950376,property,12,11,1
DC,2023-11-22 01:49:20,38.9267420524,-77.0310920102,violent,1,11,2
DC,2023-11-21 17:43:07,38.9348242806,-77.0580805327,property,17,11,1
DC,2023-11-21 21:47:47,38.9051510928,-77.0639958956,property,21,11,1
DC,2023-11-23 00:15:00,38.8397158173,-76.9984503066,property,0,11,3
DC,2023-11-22 23:49:54,38.8292026565,-76.9973541389,property,23,11,2
DC,2023-11-23 22:22:39,38.837814953,-76.9995127822,property,22,11,3
DC,2023-11-24 02:40:21,38.940277387,-77.0251020575,property,2,11,4
DC,2023-11-24 15:26:49,38.8927918028,-76.9926493295,property,15,11,4
DC,2023-12-03 04:24:16,38.938148387,-77.024583415,property,4,12,6
DC,2023-12-03 19:21:54,38.9025148158,-77.0028031789,property,19,12,6
DC,2023-12-05 00:07:00,38.9148309063,-77.0296227784,property,0,12,1
DC,2023-12-05 19:29:52,38.925257824,-77.0765231192,property,19,12,1
DC,2023-12-06 21:41:19,38.9223699147,-76.967436938,property,21,12,2
DC,2023-12-08 15:42:08,38.9683188818,-77.0348597117,violent,15,12,4
DC,2023-12-08 16:15:49,38.9680823234,-77.0274253467,violent,16,12,4
DC,2023-12-09 02:27:28,38.9003639656,-77.0249356086,property,2,12,5
DC,2023-12-11 03:24:10,38.9445079468,-77.0278945349,property,3,12,0
DC,2023-12-11 11:31:30,38.8594198832,-76.9569560785,violent,11,12,0
DC,2023-12-13 07:44:18,38.881283114,-77.0137193306,property,7,12,2
DC,2023-12-15 16:18:24,38.9222166046,-76.9931402028,property,16,12,4
DC,2023-12-15 17:16:42,38.8882644342,-76.952872024,property,17,12,4
DC,2023-12-17 06:07:58,38.9434673432,-77.0345178831,violent,6,12,6
DC,2023-12-17 19:25:34,38.8689016764,-76.9798874601,property,19,12,6
DC,2023-02-07 00:08:37,38.8764749952,-76.9326283966,property,0,2,1
DC,2023-02-07 09:34:22,38.9008594129,-77.0249934235,property,9,2,1
DC,2023-02-07 16:45:31,38.9060417408,-77.0058914055,property,16,2,1
DC,2023-02-08 19:17:09,38.9336759582,-77.0284996192,violent,19,2,2
DC,2023-02-08 19:10:19,38.8920757959,-77.0270651906,property,19,2,2
DC,2023-02-09 02:15:45,38.928135548,-77.0297083428,property,2,2,3
DC,2023-02-09 01:55:14,38.9295130123,-77.0327305535,violent,1,2,3
DC,2023-02-10 07:08:20,38.8918176336,-76.9539847304,property,7,2,4
DC,2023-02-10 19:02:57,38.9064470306,-77.0074017688,property,19,2,4
DC,2023-02-10 05:00:00,38.8660878366,-76.9790171358,violent,5,2,4
DC,2023-02-12 06:06:09,38.9140830891,-77.0275578219,property,6,2,6
DC,2023-02-13 20:08:46,38.9601543006,-77.0104418199,property,20,2,0
DC,2023-02-14 18:47:41,38.9051505514,-77.0639976245,property,18,2,1
DC,2023-02-15 06:03:15,38.9168699128,-76.9995272323,property,6,2,2
DC,2023-02-15 20:09:14,38.8872844442,-76.9492158321,property,20,2,2
DC,2023-02-15 18:05:21,38.9241911629,-77.0519060013,property,18,2,2
DC,2023-02-16 09:55:57,38.9652427351,-77.0199043374,property,9,2,3
DC,2023-02-16 18:20:11,38.9172591466,-77.0408312112,property,18,2,3
DC,2023-02-16 21:23:16,38.9520900322,-77.0689889772,property,21,2,3
DC,2023-02-17 18:54:10,38.9423268122,-76.9883150072,violent,18,2,4
DC,2023-02-17 23:14:17,38.9080237161,-76.9985011663,property,23,2,4
